"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Amount Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading Broker Name","Trading BIC Broker Code","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Number","IAS Consolidated Account Name","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/08/2025","P25080618861-05","A958036","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","1252180329973","EXCH RATE :        1.33200032000 THEIRS   TRADE DT  :06AUG25","CUST REF  :A958036         REL REF: P25080618861NYCR","BROKER    :DIMS SECURITIES TRADING BNYM FX     FXVD :08AUG25","","","08/06/2025","08/08/2025","","","","","(4,180.7900)","1.3320003000","","","","","","16,908,088.71","5,568.81","16,965,709.22","16,908,088.71","5,568.81","16,965,709.22","300000095","DIMS SECURITIES TRADING BNYM FX","","300000095","DIMS SECURITIES TRADING BNYM FX","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","212156","000000212156","0.00","0.00","0.00","08/06/2025","08/06/2025 11.02.19","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/08/2025","P25080618887-05","A958038","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","1252180330052","EXCH RATE :        6.42285140000 THEIRS   TRADE DT  :06AUG25","CUST REF  :A958038         REL REF: P25080618887NYCR","BROKER    :DIMS SECURITIES TRADING BNYM FX     FXVD :08AUG25","","","08/06/2025","08/08/2025","","","","","(39,848.2100)","6.4228514000","","","","","","16,908,088.71","6,204.13","16,965,709.22","16,908,088.71","6,204.13","16,965,709.22","300000095","DIMS SECURITIES TRADING BNYM FX","","300000095","DIMS SECURITIES TRADING BNYM FX","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","212156","000000212156","0.00","0.00","0.00","08/06/2025","08/06/2025 11.02.26","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/08/2025","P25080618888-05","A958058","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","1252180330146","EXCH RATE :        1.33190038000 THEIRS   TRADE DT  :06AUG25","CUST REF  :A958058         REL REF: P25080618888NYCR","BROKER    :DIMS SECURITIES TRADING BNYM FX     FXVD :08AUG25","","","08/06/2025","08/08/2025","","","","","(5,216.1800)","1.3319003000","","","","","","16,908,088.71","6,947.43","16,965,709.22","16,908,088.71","6,947.43","16,965,709.22","300000095","DIMS SECURITIES TRADING BNYM FX","","300000095","DIMS SECURITIES TRADING BNYM FX","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","212156","000000212156","0.00","0.00","0.00","08/06/2025","08/06/2025 11.02.26","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","16,965,709.22","","16,965,709.22","16,965,709.22","","16,965,709.22","","","","","","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","16,965,709.22","","16,965,709.22","16,965,709.22","","16,965,709.22","","","","","","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","16,965,709.22","","16,965,709.22","16,965,709.22","","16,965,709.22","","","","","","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290091","","","","","","","",""
"212156","NYLI MERGER ARBITRAGE ETF","2121568400","NYLI MERGER ARBITRAGE ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","16,965,709.22","","16,965,709.22","16,965,709.22","","16,965,709.22","","","","","","","","","","","","","1.0000000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290091","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121570360","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.6494000000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121571240","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","CAD","CANADIAN DOLLAR","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.7271405199","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121572080","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.04","","0.04","0.01","","0.01","","","","","","","","","","","","","0.1557984279","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/12/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/13/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121579780","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","08/14/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","3.49","","3.49","4.06","","4.06","","","","","","","","","","","","","1.1626500000","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121573440","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/07/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121573440","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/08/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
"212157","IQ GLOBAL RESOURCES ETF","2121573440","IQ GLOBAL RESOURCES ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","08/11/2025","","","","","","","","","","","","","","","","","","","","","","","","0.0000000000","","","","","","0.00","","0.00","0.00","","0.00","","","","","","","","","","","","","0.1273893464","","","","","","","","","","08/07/2025","08/21/2025","08/07/2025","08:02:10 AM EDT (GMT -4:00)","","","","","","","","","","","","0.00","0.00","0.00","","","","","5829290083","","","","","","","",""
